,taxi_no,date,time,lon,lat,speed,occupy,unknown,hour
64846,B00G38,9/8/2009,7:44:26,114.11399,22.53458,1,0,0,7
64847,B00G38,9/8/2009,7:46:01,114.11348,22.53439,9,0,0,7
64848,B00G38,9/8/2009,7:46:41,114.11348,22.53439,9,0,0,7
64849,B00G38,9/8/2009,7:46:41,114.11348,22.53439,9,0,0,7
64850,B00G38,9/8/2009,7:47:21,114.11348,22.53439,9,0,0,7
64851,B00G38,9/8/2009,7:51:55,114.1171,22.54137,11,1,31,7
64852,B00G38,9/8/2009,7:56:28,114.11198,22.54194,0,1,31,7
64853,B00G38,9/8/2009,7:57:08,114.11141,22.54209,22,1,31,7
64854,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64855,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64856,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64857,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64858,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64859,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64860,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64861,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64862,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64863,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64864,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64865,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64866,B00G38,9/8/2009,7:57:48,114.11028,22.5437,1,1,31,7
64867,B00G38,9/8/2009,7:59:55,114.11024,22.54256,20,0,0,7
64868,B00G38,9/8/2009,8:00:35,114.11158,22.54009,46,0,0,8
64869,B00G38,9/8/2009,8:01:15,114.11209,22.53722,11,0,0,8
64870,B00G38,9/8/2009,8:01:15,114.11209,22.53722,11,0,0,8
64871,B00G38,9/8/2009,8:01:15,114.11209,22.53722,11,0,0,8
64872,B00G38,9/8/2009,8:07:57,114.11286,22.53559,0,0,0,8
64873,B00G38,9/8/2009,8:13:59,114.11398,22.53462,7,0,0,8
64874,B00G38,9/8/2009,8:13:59,114.11398,22.53462,7,0,0,8
64875,B00G38,9/8/2009,8:13:59,114.11398,22.53462,7,0,0,8
64876,B00G38,9/8/2009,8:13:59,114.11398,22.53462,7,0,0,8
64877,B00G38,9/8/2009,8:14:39,114.11359,22.53456,0,0,0,8
64878,B00G38,9/8/2009,8:14:39,114.11359,22.53456,0,0,0,8
64879,B00G38,9/8/2009,8:16:15,114.11351,22.53438,3,0,0,8
64880,B00G38,9/8/2009,8:16:15,114.11351,22.53438,3,0,0,8
64881,B00G38,9/8/2009,8:16:15,114.11351,22.53438,3,0,0,8
64882,B00G38,9/8/2009,8:16:55,114.11351,22.53438,3,0,0,8
64883,B00G38,9/8/2009,8:17:35,114.11351,22.53438,3,0,0,8
64884,B00G38,9/8/2009,8:18:55,114.11351,22.53438,3,0,0,8
64885,B00G38,9/8/2009,8:18:55,114.11351,22.53438,3,0,0,8
64886,B00G38,9/8/2009,8:21:44,114.11351,22.53438,3,1,31,8
64887,B00G38,9/8/2009,8:21:44,114.11351,22.53438,3,1,31,8
64888,B00G38,9/8/2009,8:21:44,114.11351,22.53438,3,1,31,8
64889,B00G38,9/8/2009,8:21:44,114.11351,22.53438,3,1,31,8
64890,B00G38,9/8/2009,8:21:44,114.11351,22.53438,3,1,31,8
64891,B00G38,9/8/2009,8:22:09,114.11711,22.53695,37,1,31,8
64892,B00G38,9/8/2009,8:24:10,114.13361,22.54618,50,1,31,8
64893,B00G38,9/8/2009,8:24:10,114.13361,22.54618,50,1,31,8
64894,B00G38,9/8/2009,8:24:10,114.13361,22.54618,50,1,31,8
64895,B00G38,9/8/2009,8:24:10,114.13361,22.54618,50,1,31,8
64896,B00G38,9/8/2009,8:24:10,114.13361,22.54618,50,1,31,8
64897,B00G38,9/8/2009,8:24:50,114.13735,22.54907,35,1,31,8
64898,B00G38,9/8/2009,8:27:24,114.13821,22.54986,0,0,0,8
64899,B00G38,9/8/2009,8:28:45,114.1382,22.54986,0,0,0,8
64900,B00G38,9/8/2009,8:29:25,114.13821,22.54988,0,0,0,8
64901,B00G38,9/8/2009,8:31:10,114.13111,22.54849,12,1,31,8
64902,B00G38,9/8/2009,8:31:10,114.13111,22.54849,12,1,31,8
64903,B00G38,9/8/2009,8:31:50,114.12997,22.54831,27,1,31,8
64904,B00G38,9/8/2009,8:31:50,114.12997,22.54831,27,1,31,8
64905,B00G38,9/8/2009,8:32:30,114.1296,22.54577,11,1,31,8
64906,B00G38,9/8/2009,8:32:30,114.1296,22.54577,11,1,31,8
64907,B00G38,9/8/2009,8:32:30,114.1296,22.54577,11,1,31,8
64908,B00G38,9/8/2009,8:32:30,114.1296,22.54577,11,1,31,8
64909,B00G38,9/8/2009,8:32:30,114.1296,22.54577,11,1,31,8
64910,B00G38,9/8/2009,8:32:30,114.1296,22.54577,11,1,31,8
64911,B00G38,9/8/2009,8:33:50,114.1261,22.54509,27,1,31,8
64912,B00G38,9/8/2009,8:33:50,114.1261,22.54509,27,1,31,8
64913,B00G38,9/8/2009,8:34:31,114.12238,22.54504,22,1,31,8
64914,B00G38,9/8/2009,8:35:11,114.1211,22.54301,22,1,31,8
64915,B00G38,9/8/2009,8:38:32,114.11972,22.54055,0,1,31,8
64916,B00G38,9/8/2009,8:39:27,114.11796,22.54005,27,1,31,8
64917,B00G38,9/8/2009,8:39:52,114.11393,22.539,0,1,31,8
64918,B00G38,9/8/2009,8:40:32,114.11393,22.53901,0,1,31,8
64919,B00G38,9/8/2009,8:41:13,114.1139,22.53901,0,1,31,8
64920,B00G38,9/8/2009,8:43:37,114.11156,22.5412,0,0,0,8
64921,B00G38,9/8/2009,8:46:18,114.11189,22.53826,0,0,0,8
64922,B00G38,9/8/2009,8:46:58,114.11197,22.53788,0,0,0,8
64923,B00G38,9/8/2009,8:46:58,114.11197,22.53788,0,0,0,8
64924,B00G38,9/8/2009,8:47:38,114.11206,22.53779,0,0,0,8
64925,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64926,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64927,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64928,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64929,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64930,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64931,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64932,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64933,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64934,B00G38,9/8/2009,8:48:59,114.11208,22.53725,11,0,0,8
64935,B00G38,9/8/2009,8:53:00,114.11317,22.53562,0,0,0,8
64936,B00G38,9/8/2009,8:54:20,114.11412,22.53531,0,0,0,8
64937,B00G38,9/8/2009,8:56:21,114.11382,22.5346,5,0,0,8
64938,B00G38,9/8/2009,8:56:21,114.11382,22.5346,5,0,0,8
64939,B00G38,9/8/2009,8:56:21,114.11382,22.5346,5,0,0,8
64940,B00G38,9/8/2009,8:56:21,114.11382,22.5346,5,0,0,8
64941,B00G38,9/8/2009,8:58:36,114.11349,22.53435,11,0,0,8
64942,B00G38,9/8/2009,8:59:16,114.11349,22.53435,11,0,0,8
64943,B00G38,9/8/2009,8:59:16,114.11349,22.53435,11,0,0,8
64944,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64945,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64946,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64947,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64948,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64949,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64950,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64951,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64952,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64953,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64954,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64955,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64956,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64957,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64958,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64959,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64960,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64961,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64962,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64963,B00G38,9/8/2009,9:01:12,114.11349,22.53435,11,1,31,9
64964,B00G38,9/8/2009,9:12:48,114.12275,22.54905,0,1,31,9
64965,B00G38,9/8/2009,9:17:30,114.11981,22.54181,0,1,31,9
64966,B00G38,9/8/2009,9:17:30,114.11981,22.54181,0,1,31,9
64967,B00G38,9/8/2009,9:18:10,114.12002,22.54154,20,1,31,9
64968,B00G38,9/8/2009,9:18:10,114.12002,22.54154,20,1,31,9
64969,B00G38,9/8/2009,9:18:50,114.11835,22.54018,25,1,31,9
64970,B00G38,9/8/2009,9:19:30,114.1153,22.53909,38,1,31,9
64971,B00G38,9/8/2009,9:21:31,114.09842,22.53823,62,1,31,9
64972,B00G38,9/8/2009,9:22:11,114.09046,22.53803,74,1,31,9
64973,B00G38,9/8/2009,9:22:51,114.08373,22.53746,51,1,31,9
64974,B00G38,9/8/2009,9:23:32,114.07961,22.53606,33,1,31,9
64975,B00G38,9/8/2009,9:23:32,114.07961,22.53606,33,1,31,9
64976,B00G38,9/8/2009,9:23:32,114.07961,22.53606,33,1,31,9
64977,B00G38,9/8/2009,9:23:32,114.07961,22.53606,33,1,31,9
64978,B00G38,9/8/2009,9:23:32,114.07961,22.53606,33,1,31,9
64979,B00G38,9/8/2009,9:23:32,114.07961,22.53606,33,1,31,9
64980,B00G38,9/8/2009,9:24:52,114.07407,22.53189,38,1,31,9
64981,B00G38,9/8/2009,9:26:27,114.06316,22.5319,44,1,31,9
64982,B00G38,9/8/2009,9:27:33,114.06306,22.52631,0,1,31,9
64983,B00G38,9/8/2009,9:27:33,114.06306,22.52631,0,1,31,9
64984,B00G38,9/8/2009,9:29:34,114.06126,22.52137,0,1,31,9
64985,B00G38,9/8/2009,9:29:34,114.06126,22.52137,0,1,31,9
64986,B00G38,9/8/2009,9:30:14,114.06127,22.52136,0,1,31,9
64987,B00G38,9/8/2009,9:30:14,114.06127,22.52136,0,1,31,9
64988,B00G38,9/8/2009,9:30:14,114.06127,22.52136,0,1,31,9
64989,B00G38,9/8/2009,9:30:14,114.06127,22.52136,0,1,31,9
64990,B00G38,9/8/2009,9:30:14,114.06127,22.52136,0,1,31,9
64991,B00G38,9/8/2009,9:30:54,114.06129,22.52136,0,1,31,9
64992,B00G38,9/8/2009,9:30:54,114.06129,22.52136,0,1,31,9
64993,B00G38,9/8/2009,9:32:14,114.06279,22.51896,0,1,31,9
64994,B00G38,9/8/2009,9:32:55,114.06278,22.51896,0,1,31,9
64995,B00G38,9/8/2009,9:32:55,114.06278,22.51896,0,1,31,9
64996,B00G38,9/8/2009,9:36:20,114.06315,22.51901,0,1,31,9
64997,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
64998,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
64999,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65000,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65001,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65002,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65003,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65004,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65005,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65006,B00G38,9/8/2009,9:37:00,114.06316,22.51899,0,1,31,9
65007,B00G38,9/8/2009,9:37:40,114.06311,22.51899,0,1,31,9
65008,B00G38,9/8/2009,9:37:40,114.06311,22.51899,0,1,31,9
65009,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65010,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65011,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65012,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65013,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65014,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65015,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65016,B00G38,9/8/2009,9:38:20,114.06316,22.51937,24,1,31,9
65017,B00G38,9/8/2009,9:39:01,114.0615,22.52069,0,1,31,9
65018,B00G38,9/8/2009,9:39:01,114.0615,22.52069,0,1,31,9
65019,B00G38,9/8/2009,9:39:01,114.0615,22.52069,0,1,31,9
65020,B00G38,9/8/2009,9:41:01,114.05786,22.5153,48,1,31,9
65021,B00G38,9/8/2009,9:42:22,114.05132,22.51176,0,1,31,9
65022,B00G38,9/8/2009,9:43:02,114.05125,22.51164,1,1,31,9
65023,B00G38,9/8/2009,9:43:42,114.05012,22.51095,46,1,31,9
65024,B00G38,9/8/2009,9:44:22,114.04465,22.51077,27,1,31,9
65025,B00G38,9/8/2009,9:44:22,114.04465,22.51077,27,1,31,9
65026,B00G38,9/8/2009,9:44:22,114.04465,22.51077,27,1,31,9
65027,B00G38,9/8/2009,9:44:22,114.04465,22.51077,27,1,31,9
65028,B00G38,9/8/2009,9:44:22,114.04465,22.51077,27,1,31,9
65029,B00G38,9/8/2009,9:44:22,114.04465,22.51077,27,1,31,9
65030,B00G38,9/8/2009,9:46:45,114.04462,22.51082,0,0,0,9
65031,B00G38,9/8/2009,9:46:45,114.04462,22.51082,0,0,0,9
65032,B00G38,9/8/2009,9:46:45,114.04462,22.51082,0,0,0,9
65033,B00G38,9/8/2009,9:46:45,114.04462,22.51082,0,0,0,9
65034,B00G38,9/8/2009,9:46:45,114.04462,22.51082,0,0,0,9
65035,B00G38,9/8/2009,9:48:06,114.04453,22.51084,3,0,0,9
65036,B00G38,9/8/2009,9:48:06,114.04453,22.51084,3,0,0,9
65037,B00G38,9/8/2009,9:48:46,114.04446,22.51085,1,0,0,9
65038,B00G38,9/8/2009,9:48:46,114.04446,22.51085,1,0,0,9
65039,B00G38,9/8/2009,9:48:46,114.04446,22.51085,1,0,0,9
65040,B00G38,9/8/2009,9:48:46,114.04446,22.51085,1,0,0,9
65041,B00G38,9/8/2009,9:49:26,114.04446,22.51087,0,0,0,9
65042,B00G38,9/8/2009,9:50:06,114.04447,22.51085,0,0,0,9
65043,B00G38,9/8/2009,9:50:06,114.04447,22.51085,0,0,0,9
65044,B00G38,9/8/2009,9:50:06,114.04447,22.51085,0,0,0,9
65045,B00G38,9/8/2009,9:50:06,114.04447,22.51085,0,0,0,9
65046,B00G38,9/8/2009,9:50:06,114.04447,22.51085,0,0,0,9
65047,B00G38,9/8/2009,9:50:47,114.04446,22.51086,0,0,0,9
65048,B00G38,9/8/2009,9:51:27,114.04447,22.51085,0,0,0,9
65049,B00G38,9/8/2009,9:52:07,114.04446,22.51086,0,0,0,9
65050,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65051,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65052,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65053,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65054,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65055,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65056,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65057,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65058,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65059,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65060,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65061,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65062,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65063,B00G38,9/8/2009,9:52:49,114.04455,22.51222,0,1,31,9
65064,B00G38,9/8/2009,9:53:29,114.04467,22.5127,27,1,31,9
65065,B00G38,9/8/2009,9:54:49,114.03893,22.51557,0,1,31,9
65066,B00G38,9/8/2009,9:54:49,114.03893,22.51557,0,1,31,9
65067,B00G38,9/8/2009,9:54:49,114.03893,22.51557,0,1,31,9
65068,B00G38,9/8/2009,9:54:49,114.03893,22.51557,0,1,31,9
65069,B00G38,9/8/2009,9:55:29,114.0387,22.51567,16,1,31,9
65070,B00G38,9/8/2009,9:56:50,114.02935,22.52063,0,1,31,9
65071,B00G38,9/8/2009,9:56:50,114.02935,22.52063,0,1,31,9
65072,B00G38,9/8/2009,9:56:50,114.02935,22.52063,0,1,31,9
65073,B00G38,9/8/2009,9:56:50,114.02935,22.52063,0,1,31,9
65074,B00G38,9/8/2009,9:56:50,114.02935,22.52063,0,1,31,9
65075,B00G38,9/8/2009,9:57:30,114.02985,22.52201,53,1,31,9
65076,B00G38,9/8/2009,9:58:50,114.03182,22.52499,0,1,31,9
65077,B00G38,9/8/2009,9:59:31,114.03204,22.52533,16,1,31,9
65078,B00G38,9/8/2009,9:59:31,114.03204,22.52533,16,1,31,9
65079,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65080,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65081,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65082,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65083,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65084,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65085,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65086,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65087,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65088,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65089,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65090,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65091,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65092,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65093,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65094,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65095,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65096,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65097,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65098,B00G38,9/8/2009,10:08:34,114.01971,22.53604,9,0,0,10
65099,B00G38,9/8/2009,10:13:04,114.0284,22.54009,48,1,31,10
65100,B00G38,9/8/2009,10:13:44,114.032,22.54067,38,1,31,10
65101,B00G38,9/8/2009,10:13:44,114.032,22.54067,38,1,31,10
65102,B00G38,9/8/2009,10:13:44,114.032,22.54067,38,1,31,10
65103,B00G38,9/8/2009,10:13:44,114.032,22.54067,38,1,31,10
65104,B00G38,9/8/2009,10:13:44,114.032,22.54067,38,1,31,10
65105,B00G38,9/8/2009,10:14:24,114.03737,22.54161,61,1,31,10
65106,B00G38,9/8/2009,10:15:44,114.04269,22.54166,55,1,31,10
65107,B00G38,9/8/2009,10:17:45,114.04597,22.53359,27,1,31,10
65108,B00G38,9/8/2009,10:18:46,114.04657,22.53526,37,0,0,10
65109,B00G38,9/8/2009,10:19:26,114.05072,22.53534,40,0,0,10
65110,B00G38,9/8/2009,10:21:27,114.0577,22.53541,0,0,0,10
65111,B00G38,9/8/2009,10:22:07,114.05769,22.53539,0,0,0,10
65112,B00G38,9/8/2009,10:22:07,114.05769,22.53539,0,0,0,10
65113,B00G38,9/8/2009,10:22:07,114.05769,22.53539,0,0,0,10
65114,B00G38,9/8/2009,10:23:27,114.05876,22.53543,51,0,0,10
65115,B00G38,9/8/2009,10:24:48,114.06271,22.5355,0,0,0,10
65116,B00G38,9/8/2009,10:26:48,114.06406,22.53766,42,0,0,10
65117,B00G38,9/8/2009,10:28:09,114.07201,22.53789,42,0,0,10
65118,B00G38,9/8/2009,10:28:49,114.07195,22.53636,0,0,0,10
65119,B00G38,9/8/2009,10:29:29,114.0719,22.53635,0,0,0,10
65120,B00G38,9/8/2009,10:32:50,114.07191,22.53635,0,0,0,10
65121,B00G38,9/8/2009,10:34:11,114.07194,22.53635,0,0,0,10
65122,B00G38,9/8/2009,10:35:31,114.07193,22.53634,0,0,0,10
65123,B00G38,9/8/2009,10:35:31,114.07193,22.53634,0,0,0,10
65124,B00G38,9/8/2009,10:36:52,114.07194,22.53634,0,0,0,10
65125,B00G38,9/8/2009,10:37:32,114.07195,22.53635,0,0,0,10
65126,B00G38,9/8/2009,10:38:12,114.07195,22.53635,0,0,0,10
65127,B00G38,9/8/2009,10:38:52,114.07197,22.53636,0,0,0,10
65128,B00G38,9/8/2009,10:39:32,114.07195,22.53634,0,0,0,10
65129,B00G38,9/8/2009,10:40:13,114.07195,22.53634,0,0,0,10
65130,B00G38,9/8/2009,10:40:53,114.07194,22.53634,0,0,0,10
65131,B00G38,9/8/2009,10:42:13,114.07195,22.53635,0,0,0,10
65132,B00G38,9/8/2009,10:42:53,114.07196,22.53635,0,0,0,10
65133,B00G38,9/8/2009,10:43:34,114.07198,22.53636,0,0,0,10
65134,B00G38,9/8/2009,10:44:54,114.07238,22.53592,18,0,0,10
65135,B00G38,9/8/2009,10:46:14,114.07396,22.53808,18,0,0,10
65136,B00G38,9/8/2009,10:46:55,114.07406,22.53851,0,0,0,10
65137,B00G38,9/8/2009,10:46:55,114.07406,22.53851,0,0,0,10
65138,B00G38,9/8/2009,10:46:55,114.07406,22.53851,0,0,0,10
65139,B00G38,9/8/2009,10:46:55,114.07406,22.53851,0,0,0,10
65140,B00G38,9/8/2009,10:46:55,114.07406,22.53851,0,0,0,10
65141,B00G38,9/8/2009,10:48:22,114.07272,22.539,0,1,31,10
65142,B00G38,9/8/2009,10:48:22,114.07272,22.539,0,1,31,10
65143,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65144,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65145,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65146,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65147,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65148,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65149,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65150,B00G38,9/8/2009,10:49:02,114.07272,22.539,0,1,31,10
65151,B00G38,9/8/2009,10:49:42,114.07251,22.53901,9,1,31,10
65152,B00G38,9/8/2009,10:50:23,114.06765,22.53871,59,1,31,10
65153,B00G38,9/8/2009,10:53:03,114.05945,22.53763,31,1,31,10
65154,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65155,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65156,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65157,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65158,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65159,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65160,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65161,B00G38,9/8/2009,10:54:24,114.05802,22.53729,12,1,31,10
65162,B00G38,9/8/2009,10:55:32,114.05812,22.5362,3,0,0,10
65163,B00G38,9/8/2009,10:57:33,114.05824,22.53726,0,0,0,10
65164,B00G38,9/8/2009,10:59:34,114.06255,22.5427,55,1,31,10
65165,B00G38,9/8/2009,10:59:34,114.06255,22.5427,55,1,31,10
65166,B00G38,9/8/2009,10:59:34,114.06255,22.5427,55,1,31,10
65167,B00G38,9/8/2009,11:00:14,114.06732,22.54279,51,1,31,11
65168,B00G38,9/8/2009,11:06:56,114.07549,22.54297,0,1,31,11
65169,B00G38,9/8/2009,11:07:36,114.07596,22.54299,18,1,31,11
65170,B00G38,9/8/2009,11:09:37,114.08094,22.54309,0,1,31,11
65171,B00G38,9/8/2009,11:10:17,114.08414,22.54316,38,1,31,11
65172,B00G38,9/8/2009,11:11:38,114.09163,22.54333,42,1,31,11
65173,B00G38,9/8/2009,11:12:58,114.09702,22.54332,0,1,31,11
65174,B00G38,9/8/2009,11:13:43,114.09928,22.54335,31,0,0,11
65175,B00G38,9/8/2009,11:13:43,114.09928,22.54335,31,0,0,11
65176,B00G38,9/8/2009,11:13:43,114.09928,22.54335,31,0,0,11
65177,B00G38,9/8/2009,11:13:43,114.09928,22.54335,31,0,0,11
65178,B00G38,9/8/2009,11:13:43,114.09928,22.54335,31,0,0,11
65179,B00G38,9/8/2009,11:15:04,114.09966,22.54143,0,0,0,11
65180,B00G38,9/8/2009,11:15:44,114.09964,22.54142,0,0,0,11
65181,B00G38,9/8/2009,11:17:04,114.10197,22.54261,12,0,0,11
65182,B00G38,9/8/2009,11:18:25,114.10502,22.54339,31,0,0,11
65183,B00G38,9/8/2009,11:19:45,114.10618,22.54383,0,0,0,11
65184,B00G38,9/8/2009,11:20:25,114.10612,22.5438,0,0,0,11
65185,B00G38,9/8/2009,11:21:06,114.10606,22.54383,0,0,0,11
65186,B00G38,9/8/2009,11:21:06,114.10606,22.54383,0,0,0,11
65187,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65188,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65189,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65190,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65191,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65192,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65193,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65194,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65195,B00G38,9/8/2009,11:23:46,114.1062,22.54354,0,0,0,11
65196,B00G38,9/8/2009,11:24:27,114.10592,22.5438,1,0,0,11
65197,B00G38,9/8/2009,11:25:07,114.10592,22.54402,0,0,0,11
65198,B00G38,9/8/2009,11:25:47,114.10595,22.54394,0,0,0,11
65199,B00G38,9/8/2009,11:29:42,114.10655,22.54158,5,1,31,11
65200,B00G38,9/8/2009,11:31:03,114.09969,22.53836,35,1,31,11
65201,B00G38,9/8/2009,11:31:43,114.09383,22.53836,59,1,31,11
65202,B00G38,9/8/2009,11:33:44,114.09136,22.54103,0,1,31,11
65203,B00G38,9/8/2009,11:35:04,114.09138,22.5415,0,1,31,11
